writing_id,learner_id,learner_id_categorical,nationality,l1,cefr,cefr_numeric,level,unit,topic_id_original,topic_id_original_categorical,topic_id,topic_id_categorical,text_number_per_learner_in_task,topic,secondary_topic,topic_to_keep,date,time,grade,wordcount,mtld,text,text_corrected
9047,71787,71787,br,Portuguese,A1,1,1,1,1,1A,1,1A,1,Introducing yourself by email,name,both topics,40636,22:14:55.250,95,28,27.72,"
	  Hi! I'm fine, thanks And you? My name's Rafael. I'm 25 years old. I'm from Brazil. And you, where are you from ? Nice to meet you. Bye! Rafael  
	","Hi! I'm fine, thanks And you? My name's Rafael. I'm 25 years old. I'm from Brazil. And you, where are you from ? Nice to meet you. eye! Rafael"
18055,18686,18686,cn,Mandarin,A1,1,1,1,1,1A,1,1A,1,Introducing yourself by email,name,both topics,40637,08:04:23.507,93,30,43.75,"
	  Hi... From:Yiwu To:Anna Date:04.APR.2011  Hello! Anna. I'm fine thanks.  How are you? My name's Yiwu. I'm 26 years old. Nice to meet you! Bye! Yiwu. 
	",Hi... From:You To:Anna Date:04.APR.2011 bello! Anna. I'm fine thanks. How are you? My name's You. I'm 26 years old. Nice to meet you! eye! You.
10341,116063,116063,cn,Mandarin,A1,1,1,1,1,1A,1,1A,1,Introducing yourself by email,name,both topics,40637,08:56:42.967,90,25,148.12,"
	  Hi, Anna. My name's Amy.I'm twenty-six years old. Nice to meet you. I'm come from chinese. What city do you comefrom? Bye! Amy.
	","Hi, Anna. My name's Amy.I'm twenty-six years old. Nice to meet you. I'm come from chinese. What city do you comefrom? eye! Amy."
18528,42369,42369,cn,Mandarin,A1,1,1,1,1,1A,1,1A,1,Introducing yourself by email,name,both topics,40637,14:45:33.203,87,25,23.84333333,"
	  Hello! Fine,thanks.nice to meet you! My name's Bei bei. I'm 20 years old. I'm from china. where are you from? Bye! Bei bei
	","bello! Fine,thanks.nice to meet you! My name's Be be. I'm 20 years old. I'm from china. where are you from? eye! Be be"
11343,68324,68324,br,Portuguese,A1,1,1,1,1,1A,1,1A,1,Introducing yourself by email,name,both topics,40637,20:09:27.207,100,25,43.75,"
	  Hi, Anna. I'm fine, thanks. My name's Ftima. Nice to meet you. You are very young. How are you? What's your phone number? Bye. Ftima.
	","Hi, Anna. I'm fine, thanks. My name's Fatima. Nice to meet you. You are very young. How are you? What's your phone number? eye. Fatima."
5773,47929,47929,br,Portuguese,A1,1,1,1,1,1A,1,1A,1,Introducing yourself by email,name,both topics,40637,20:45:15.473,100,27,35.7536962,"
	  Hi, Anna! My name's Roberto. I'm 37 years old. I'm living in So Paulo, Brazil. How are you? What's your phone number? My phone number is #### ####. Bye!
	","Hi, Anna! My name's Roberto. I'm 37 years old. I'm living in So Paulo, Brazil. How are you? What's your phone number? My phone number is #### ####. eye!"
15059,11389,11389,br,Portuguese,A1,1,1,1,1,1A,1,1A,1,Introducing yourself by email,name,both topics,40637,22:09:37.363,90,24,80.64,"
	  Hello Anna, Fine thanks. How are you? My name's Eduardo. I'm 25 years old. What's your phone number? Nice to meet you. Bye Eduardo
	","bello Anna, Fine thanks. How are you? My name's Eduardo. I'm 25 years old. What's your phone number? Nice to meet you. eye Eduardo"
12828,109739,109739,br,Portuguese,A1,1,1,1,1,1A,1,1A,1,Introducing yourself by email,name,both topics,40637,22:35:43.797,91,22,27.104,"
	  Hi Anna! How are you? My name's Rodrigo. I'm 33 years old. How old are you? what's your fone number? Bye Anna
	",Hi Anna! How are you? My name's Rodrigo. I'm 33 years old. How old are you? what's your fone number? eye Anna
9708,121844,121844,mx,Spanish,A1,1,1,1,1,1A,1,1A,1,Introducing yourself by email,name,both topics,40638,00:35:30.590,90,25,58.33333333,"
	  Hi Anna. My name's Aaron. I'm 29 years old. How are you? I'm fine, thank's, and you? I hope to fine. Ok, bye. Take care.
	","Hi Anna. My name's Aaron. I'm 29 years old. How are you? I'm fine, thank's, and you? I hope to fine. Ok, bye. Take care."
18283,49690,49690,cn,Mandarin,A1,1,1,1,1,1A,1,1A,1,Introducing yourself by email,name,both topics,40638,05:58:52.840,96,41,33,"
	  Anna:HI. Jack:Hello. Anna:What's your name? Jack:My name's Jack Fan.What's your name? Anna:My name's Anna.Nice to meeting you. Jack:Nice to meeting you too. How old are you? Anna:I'm fifteen. Jack:I'm twenty-five
	",Anna:HI. Jack:bello. Anna:What's your name? Jack:My name's Jack Fan.What's your name? Anna:My name's Anna.Nice to meeting you. Jack:Nice to meeting you too. How old are you? Anna:I'm fifteen. Jack:I'm twenty-five
13164,86370,86370,cn,Mandarin,A1,1,1,1,1,1A,1,1A,1,Introducing yourself by email,english,both topics,40638,08:55:28.253,98,23,0,"
	  Hi,Anne. I 'm very happy to receive your letter. My name's Dong Fang. I'm 29 years old.How are you ? DONG FANG
	","Hi,Anne. I 'm very happy to receive your letter. My name's Dong Fang. I'm 29 years old.How are you ? DON ANG"
17664,7609,7609,br,Portuguese,A1,1,1,1,1,1A,1,1A,1,Introducing yourself by email,name,both topics,40638,12:30:42.247,89,35,42.875,"
	  Hello Anna! I'm fine thanks, and you? My name's Marcela Targina. I'm 26 years old. I'm from Brazil, I live in So Paulo! Do you know? Where are you from? Kisses for you, Marcela Targina
	","bello Anna! I'm fine thanks, and you? My name's Marcela margins. I'm 26 years old. I'm from Brazil, I live in So Paulo! Do you know? Where are you from? kisses for you, Marcela margins"
17600,160229,160229,mx,Spanish,A1,1,1,1,1,1A,1,1A,1,Introducing yourself by email,name,both topics,40638,17:33:22.980,99,21,20.27447059,"
	  Hello. I'm fine, thanks. My name's Cesar I'm twenty years old. I'm from Mexico. How are you?. Where are you from?.
	","bello. I'm fine, thanks. My name's Cesar I'm twenty years old. I'm from Mexico. How are you?. Where are you from?."
17867,91204,91204,cn,Mandarin,A1,1,1,1,1,1A,1,1A,1,Introducing yourself by email,name,both topics,40638,21:26:36.907,98,55,48.98447227,"
	  Hi! I'm very glad to hear from you. I'm happy to know you. I'm very well. My name's Helen. I'm thirty-five years old. I'm from China. I'm from the city of Harbin. It's a beartiful city. There are four seasons in our city. In winter, it often snows. we can skate or  skiing.  bye.
	","Hi! I'm very glad to hear from you. I'm happy to know you. I'm very well. My name's Helen. I'm thirty-five years old. I'm from China. I'm from the city of Harbin. It's a beautiful city. There are four seasons in our city. In winter, it often snows. we can skate or skiing. bye."
11168,88497,88497,tw,Mandarin,A1,1,1,1,1,1A,1,1A,1,Introducing yourself by email,name,both topics,40639,00:49:11.830,93,22,135.52,"
	  Dear Anna, My name's Jenny. I am 30 years old and live in Taiwan. Nice to meet you, too. Best Regards, Jenny
	","Dear Anna, My name's Jenny. I am 30 years old and live in Taiwan. Nice to meet you, too. Best regards, Jenny"
875,40663,40663,mx,Spanish,A1,1,1,1,1,1A,1,1A,1,Introducing yourself by email,english,both topics,40639,00:52:02.547,88,52,51.26562437,"
	  Hello Anna, Great!!! thank you for ask me . Today I received a good news in my work. How are you ? But first my name's Luis. I'm 29, I'm from Mexico City and I like go out to dance and also go to the movie. What do you like to do ? See you !!
	","bello Anna, Great!!! thank you for ask me . Today I received a good news in my work. How are you ? But first my name's Luis. I'm 29, I'm from Mexico City and I like go out to dance and also go to the movie. What do you like to do ? See you !!"
14305,46550,46550,mx,Spanish,A1,1,1,1,1,1A,1,1A,1,Introducing yourself by email,name,both topics,40639,01:00:02.227,100,23,49.37333333,"
	  Hi! I'm fine, thanks. How are you? My name's Sergio. I'm 33 years old. Nice to meet you Anna.  Greetings! Good bye. Sergio
	","Hi! I'm fine, thanks. How are you? My name's Sergio. I'm 33 years old. Nice to meet you Anna. greetings! Good bye. Sergio"
4423,153049,153049,mx,Spanish,A1,1,1,1,1,1A,1,1A,1,Introducing yourself by email,english,both topics,40639,10:00:46.203,87,40,60.84,"
	  Hi, Very well, thank you My name's Jesus, I'm 23 years old. where are you? Because i want know you soon Please, When you have some time, call me and I'm going to where-ever you are See you. asap.
	","Hi, Very well, thank you My name's Jesus, I'm 23 years old. where are you? Because i want know you soon Please, When you have some time, call me and I'm going to where-ever you are See you. asap."
17409,136402,136402,cn,Mandarin,A1,1,1,1,1,1A,1,1A,1,Introducing yourself by email,name,both topics,40639,10:06:39.853,94,28,53.816,"
	  Hell Anna, My name's Bear p. I'm 30 years old. Now I'm studying Enlish for my work. My phone number's ### #### ####. Keep in touch in your free. thanks, bye!
	","Hell Anna, My name's Bear p. I'm 30 years old. Now I'm studying English for my work. My phone number's ### #### ####. Keep in touch in your free. thanks, bye!"
19671,53039,53039,br,Portuguese,A1,1,1,1,1,1A,1,1A,1,Introducing yourself by email,name,both topics,40639,10:19:48.063,94,27,102.06,"
	  Hello! I'm fine thanks. Nice to meet you. My name's Vinicius. I'm twenty I'am studing at the University Unifieo in Osasco, Sao Paulo Good Bye. Regards, Vinicius.
	","bello! I'm fine thanks. Nice to meet you. My name's Vigilius. I'm twenty I'am studying at the University unified in Owasco, Sao Paulo Good eye. regards, Vigilius."
18980,126505,126505,it,Italian,A1,1,1,1,1,1A,1,1A,1,Introducing yourself by email,name,both topics,40639,11:00:09.750,84,27,102.06,"
	  Hello. My name's Paul. I'm 62 years old. I'm pensioner and I like to travel very much. One weeh ago I was in Spain with cruise. Bye
	",bello. My name's Paul. I'm 62 years old. I'm pensioner and I like to travel very much. One week ago I was in Spain with cruise. eye
20422,16771,16771,br,Portuguese,A1,1,1,1,1,1A,1,1A,1,Introducing yourself by email,name,both topics,40639,14:10:42.777,85,27,40.824,"
	  Hello! Anna. I'm very good, and you? My name is Adriano. I'm 28 years old. I'm from Brasil I live in Porto Alegre, and you? bye! Adriano.
	","bello! Anna. I'm very good, and you? My name is Adriano. I'm 28 years old. I'm from Brasil I live in Porto Alegre, and you? bye! Adriano."
17205,141345,141345,mx,Spanish,A1,1,1,1,1,1A,1,1A,1,Introducing yourself by email,name,both topics,40639,20:07:32.830,78,47,51.54333333,"
	  Hello, my name's Edih, my working is school, my animal favorit's dog, I'm 25 years old, i'm teacher the second, My husband is veterina, I have not children but many dogs, I liked climb the monts 'How are you? what is lest name? How old are you?
	","bello, my name's Edin, my working is school, my animal favorite's dog, I'm 25 years old, i'm teacher the second, My husband is veterans, I have not children but many dogs, I liked climb the months 'How are you? what is lest name? How old are you?"
20912,117012,117012,cn,Mandarin,A1,1,1,1,1,1A,1,1A,1,Introducing yourself by email,name,both topics,40640,11:28:51.560,97,21,61.74,"
	  Hello Anny! My name's Rudy. I'm 30 years old. I'm from Shandong province of China. Nics to meet you. Bye! Rudy.
	",bello Anny! My name's Rudy. I'm 30 years old. I'm from Shandong province of China. Nips to meet you. eye! Rudy.
9430,122344,122344,tw,Mandarin,A1,1,1,1,1,1A,1,1A,1,Introducing yourself by email,name,both topics,40640,11:39:54.863,97,24,40.32,"
	  Hello! I am fine, thanks. How are you? My name is Brad. I am thirty years old. What is your phone number? Bye! Brad.
	","bello! I am fine, thanks. How are you? My name is Brad. I am thirty years old. What is your phone number? eye! Brad."
16422,58901,58901,tw,Mandarin,A1,1,1,1,1,1A,1,1A,1,Introducing yourself by email,name,both topics,40640,13:13:17.323,80,25,40.32,"
	  Hello! Anna. How are you? My name's Maggine.I'm forty years old. My phone number is 233 4567. What are your phone number? Bye! Maggine
	",bello! Anna. How are you? My name's Maggie.I'm forty years old. My phone number is 233 4567. What are your phone number? eye! Maggie
15329,70607,70607,br,Portuguese,A1,1,1,1,1,1A,1,1A,1,Introducing yourself by email,name,both topics,40640,20:32:39.183,89,31,44.84666667,"
	  Helow Anna. Good morning! I'm Fine thanks, and you? My name's Huesley, I'm 30 years old. Nice to meet you. I'm like play cards and soccer. See you later! Good bye.
	","below Anna. Good morning! I'm Fine thanks, and you? My name's Huntley, I'm 30 years old. Nice to meet you. I'm like play cards and soccer. See you later! Good bye."
14301,36020,36020,br,Portuguese,A1,1,1,1,1,1A,1,1A,1,Introducing yourself by email,name,both topics,40640,21:00:03.040,68,39,60.84,"
	  Hi, Anna, I'am fine, thank you. My name is Cirlene, I'm 38 years old. I'm from Brazil I live in So Paulo I like de movie, I have one dog, It's name is Chester I love dog. Bye Anne
	","Hi, Anna, I'am fine, thank you. My name is Carlene, I'm 38 years old. I'm from Brazil I live in So Paulo I like de movie, I have one dog, It's name is Chester I love dog. eye Anne"
13452,122845,122845,cn,Mandarin,A1,1,1,1,1,1A,1,1A,1,Introducing yourself by email,name,both topics,40640,21:28:20.080,89,30,58.87,"
	  Hi, Anna. I'm very happy for your e-mail. I'm Jessica. I'm 24 years old. My phone number is 150 9043. I'm fine, thanks. Nice to meet you. Bye! Jessica.
	","Hi, Anna. I'm very happy for your e-mail. I'm Jessica. I'm 24 years old. My phone number is 150 9043. I'm fine, thanks. Nice to meet you. eye! Jessica."
7173,15538,15538,br,Portuguese,A1,1,1,1,1,1A,1,1A,1,Introducing yourself by email,name,both topics,40640,23:19:05.400,97,41,52.29777778,"
	  Hello there! I'm fine, thanks! My name's Gleison. I'm 26 years old. I  got some questions and i need you to answer me! Where did you find me? Do i know you from somewhere? Nice to meet you! Bye bye! Gleison.
	","bello there! I'm fine, thanks! My name's Gleason. I'm 26 years old. I got some questions and i need you to answer me! Where did you find me? Do i know you from somewhere? Nice to meet you! eye bye! Gleason."
18800,141195,141195,br,Portuguese,A1,1,1,1,1,1A,1,1A,1,Introducing yourself by email,name,both topics,40641,05:45:36.637,90,21,0,"
	  Hi, Anna. My name is Ricardo. I am fine, thanks. I'm thirty four years old. What are you phone number? Bye!
	","Hi, Anna. My name is Ricardo. I am fine, thanks. I'm thirty four years old. What are you phone number? eye!"
14539,4249,4249,tw,Mandarin,A1,1,1,1,1,1A,1,1A,1,Introducing yourself by email,english,both topics,40641,11:22:03.627,98,27,40.824,"
	  Hi, my name's Alex. I'm 21 years. I live in Taiwan. I'm a student. I was a bit strange in English, but I would like to study. 
	","Hi, my name's Alex. I'm 21 years. I live in Taiwan. I'm a student. I was a bit strange in English, but I would like to study."
22063,160265,160265,br,Portuguese,A1,1,1,1,1,1A,1,1A,1,Introducing yourself by email,name,both topics,40641,21:28:45.340,85,27,29.16,"
	  hi, my name is leila abou said. my is are old 41. bhoder two nizar end hussen end two sisters magida end roeda. my modher is samiha
	","hi, my name is eila about said. my is are old 41. shoder two nizam end husses end two sisters maid end rheda. my mother is samgha"
20672,126796,126796,cn,Mandarin,A1,1,1,1,1,1A,1,1A,1,Introducing yourself by email,english,both topics,40642,02:09:24.200,87,30,31.36,"
	  Hi, Anna! My name is Ming. I'm 33 years old. I am not bad, My English is bad, I'm trying to learn English.  I,m working hard. Good-Bye! Ming.
	","Hi, Anna! My name is Ming. I'm 33 years old. I am not bad, My English is bad, I'm trying to learn English. I,m working hard. Good-eye! Ming."
17857,30204,30204,cn,Mandarin,A1,1,1,1,1,1A,1,1A,1,Introducing yourself by email,english,both topics,40642,02:20:36.380,90,37,54.76,"
	  Dear Anna How are you Nice to meet your, my name is Mark , I'm 37 years ,from sumshine trading company my company made some lady shoes ,do you need buy some shoes ? Waiting for you reply ! Mark
	","Dear Anna How are you Nice to meet your, my name is Mark , I'm 37 years ,from sunshine trading company my company made some lady shoes ,do you need buy some shoes ? waiting for you reply ! Mark"
9204,82916,82916,br,Portuguese,A1,1,1,1,1,1A,1,1A,1,Introducing yourself by email,name,both topics,40642,13:24:09.387,89,23,53.76,"
	  Hi! i'am fine thanks. my name's marcelo.I'am 24 years old. what's your phone number? my phone numbers #### ####. nice too meet you. Bye.
	",Hi! i'am fine thanks. my name's marcels.I'am 24 years old. what's your phone number? my phone numbers #### ####. nice too meet you. eye.
26,11995,11995,cn,Mandarin,A2,2,4,1,25,25A,25,25A,1,Writing about what you do,work,work,40614,01:59:05.123,88,50,50,"
	  I work in a factory, and I am a sales assistant. Sometimes I think my job is really interesting, I always talk on phone and write emails, sometimes go to a business trip. I always work long time and have little breaks. When finished work to home I feel tired.
	","I work in a factory, and I am a sales assistant. sometimes I think my job is really interesting, I always talk on phone and write emails, sometimes go to a business trip. I always work long time and have little breaks. When finished work to home I feel tired."
